 8.21628663e+002 -5.19265417e+001
 3.32300888e+002 -5.58569164e+001
 6.39272900e+002 -9.76685545e+001
 5.10052362e+002 -7.84238142e+001
 5.17148035e+002 -5.80772976e+001
 2.50514166e+002 -5.22255042e+001
 3.85887323e+002 -1.02586979e+002
 3.72851668e+002 -5.14602095e+001
 1.45201387e+002 -8.59009663e+001
 5.56507403e+002 -9.84776280e+001
 5.11596582e+002 -9.69106852e+001
 2.49796445e+002 -5.44980224e+001
 8.17871698e+002 -1.16886628e+002
 1.67082704e+002 -9.01487544e+001
 6.43512547e+002 -5.72870231e+001
 3.60297253e+001 -5.03847519e+001
 4.35108283e+002 -1.03304308e+002
 4.71356400e+002 -1.02843458e+002
 7.57003208e+002 -8.85530418e+001
 5.06124741e+002 -5.73530231e+001
 2.04851144e+001 -9.27372884e+001
 2.46389101e+002 -4.75680088e+001
 7.86900640e+002 -5.96520910e+001
 5.04978039e+002 -4.73029703e+001
 6.23029331e+002 -5.07591306e+001
 1.98510347e+001 -9.28901336e+001
 1.50227455e+002 -8.96686840e+001
 6.45553179e+002 -8.74693941e+001
 4.90747244e+002 -8.56417590e+001
 3.88473557e+002 -9.16090899e+001
 5.88513151e+002 -4.95163821e+001
 2.44051378e+002 -5.72850967e+001
 6.41189343e+002 -9.85112962e+001
 1.20612023e+002 -5.27245559e+001
 1.88736218e+002 -5.55404611e+001
 3.87838058e+002 -1.00300916e+002
 8.24235670e+002 -1.07786303e+002
 3.85013837e+002 -7.92779232e+001
 6.07329850e+002 -6.49895206e+001
 6.24111787e+002 -4.98901937e+001
 1.07059308e+002 -9.18709440e+001
 7.83170483e+002 -1.21379444e+002
 2.54064336e+002 -1.00684972e+002
 8.20614130e+002 -1.01947389e+002
 7.78641799e+002 -7.04088767e+001
 2.44091651e+002 -5.90115894e+001
 9.13918090e+001 -7.28590415e+001
 2.43739456e+001 -7.00605177e+001
 2.15328078e+002 -3.64717030e+001
 7.55480876e+002 -5.40769444e+001
